ticket_id,title,description,category,priority,created_at,num_comments,is_reopened,resolution_duration_hours
498,Ticket 498: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-03-18 02:52:36.289169,15,True,56.86
499,Ticket 499: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-05-23 06:52:36.289178,6,False,39.21
500,Ticket 500: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-10-24 18:52:36.289189,15,True,68.05
501,Ticket 501: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-02-25 23:52:36.289199,7,False,14.85
502,Ticket 502: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2025-03-10 12:52:36.289208,1,False,5.8
503,Ticket 503: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-09-30 08:52:36.289218,10,False,59.28
504,Ticket 504: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-07-21 05:52:36.289227,10,False,22.66
505,Ticket 505: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-06-03 03:52:36.289237,6,True,22.88
506,Ticket 506: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2024-10-10 01:52:36.289246,3,False,23.78
507,Ticket 507: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-05-07 00:52:36.289256,0,True,44.68
508,Ticket 508: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2025-04-03 02:52:36.289265,3,False,22.76
509,Ticket 509: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-04-28 01:52:36.289274,7,False,36.96
510,Ticket 510: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-07-04 22:52:36.289286,8,False,26.06
511,Ticket 511: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2024-10-21 21:52:36.289296,10,False,44.8
512,Ticket 512: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2024-11-28 13:52:36.289307,9,False,14.66
513,Ticket 513: Issue with Other system,Detailed description for Other problem with priority Low.,Other,Low,2024-09-21 15:52:36.289317,4,False,9.73
514,Ticket 514: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-09-11 13:52:36.289329,3,False,24.4
515,Ticket 515: Issue with Network system,Detailed description for Network problem with priority Low.,Network,Low,2024-12-02 18:52:36.289338,12,False,13.48
516,Ticket 516: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-08-15 08:52:36.289348,4,True,104.44
517,Ticket 517: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-02-15 20:52:36.289357,13,False,17.06
518,Ticket 518: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2024-10-18 23:52:36.289367,10,True,94.76
519,Ticket 519: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-04-24 20:52:36.289376,10,False,15.9
520,Ticket 520: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2025-03-25 05:52:36.289386,1,False,10.67
521,Ticket 521: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-09-27 15:52:36.289395,1,True,44.43
522,Ticket 522: Issue with Software system,Detailed description for Software problem with priority Low.,Software,Low,2025-01-28 00:52:36.289405,8,True,19.88
523,Ticket 523: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-05-19 17:52:36.289414,15,True,109.43
524,Ticket 524: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2025-01-01 15:52:36.289424,10,True,30.15
525,Ticket 525: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2024-09-05 15:52:36.289433,6,False,13.61
526,Ticket 526: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-11-10 19:52:36.289443,10,False,33.12
527,Ticket 527: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-03-01 13:52:36.289452,8,False,15.09
528,Ticket 528: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-07-11 23:52:36.289462,13,False,44.84
529,Ticket 529: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-05-15 00:52:36.289471,11,False,18.45
530,Ticket 530: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-03-19 04:52:36.289480,9,False,72.12
531,Ticket 531: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-09-10 07:52:36.289489,10,True,62.08
532,Ticket 532: Issue with Hardware system,Detailed description for Hardware problem with priority Critical.,Hardware,Critical,2025-01-15 17:52:36.289499,8,True,68.25
533,Ticket 533: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-02-22 02:52:36.289508,8,False,12.43
534,Ticket 534: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-06-20 04:52:36.289518,14,False,46.61
535,Ticket 535: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-06-24 04:52:36.289528,8,False,22.23
536,Ticket 536: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-07-18 04:52:36.289537,0,False,16.45
537,Ticket 537: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-01-04 21:52:36.289547,12,False,40.7
538,Ticket 538: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2025-05-28 22:52:36.289556,12,True,40.63
539,Ticket 539: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-11-02 23:52:36.289566,14,False,13.69
540,Ticket 540: Issue with Software system,Detailed description for Software problem with priority Medium.,Software,Medium,2024-10-04 17:52:36.289576,6,False,14.8
541,Ticket 541: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2024-12-02 11:52:36.289587,7,False,23.08
542,Ticket 542: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-07-07 09:52:36.289596,4,True,64.33
543,Ticket 543: Issue with Network system,Detailed description for Network problem with priority High.,Network,High,2025-02-16 09:52:36.289605,12,False,33.67
544,Ticket 544: Issue with Account system,Detailed description for Account problem with priority Critical.,Account,Critical,2025-02-11 19:52:36.289615,9,True,85.18
545,Ticket 545: Issue with Account system,Detailed description for Account problem with priority Medium.,Account,Medium,2024-09-25 10:52:36.289624,13,False,14.93
546,Ticket 546: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-08-24 23:52:36.289634,9,False,20.77
547,Ticket 547: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-04-14 01:52:36.289643,15,False,34.95
548,Ticket 548: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2024-11-27 13:52:36.289653,2,False,33.55
549,Ticket 549: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-07-25 18:52:36.289663,0,False,19.01
550,Ticket 550: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2025-01-31 18:52:36.289674,4,True,28.8
551,Ticket 551: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2025-02-22 14:52:36.289684,4,False,30.79
552,Ticket 552: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2025-05-14 07:52:36.289695,7,False,24.75
553,Ticket 553: Issue with Network system,Detailed description for Network problem with priority Medium.,Network,Medium,2024-07-28 05:52:36.289706,12,False,25.5
554,Ticket 554: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-07-15 08:52:36.289715,11,False,18.08
555,Ticket 555: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2024-10-17 20:52:36.289725,1,False,11.7
556,Ticket 556: Issue with Other system,Detailed description for Other problem with priority Medium.,Other,Medium,2025-04-26 14:52:36.289735,4,False,11.18
557,Ticket 557: Issue with Account system,Detailed description for Account problem with priority High.,Account,High,2024-12-04 05:52:36.289744,10,False,24.81
558,Ticket 558: Issue with Hardware system,Detailed description for Hardware problem with priority High.,Hardware,High,2025-02-06 02:52:36.289754,0,True,69.0
559,Ticket 559: Issue with Account system,Detailed description for Account problem with priority Low.,Account,Low,2024-11-22 17:52:36.289764,7,False,6.12
560,Ticket 560: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2025-03-10 22:52:36.289776,3,False,49.0
561,Ticket 561: Issue with Hardware system,Detailed description for Hardware problem with priority Low.,Hardware,Low,2025-07-11 14:52:36.289786,14,False,13.99
562,Ticket 562: Issue with Software system,Detailed description for Software problem with priority Critical.,Software,Critical,2025-05-03 15:52:36.289797,2,True,98.85
563,Ticket 563: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2025-07-09 12:52:36.289806,11,False,26.19
564,Ticket 564: Issue with Network system,Detailed description for Network problem with priority Critical.,Network,Critical,2024-07-28 09:52:36.289816,9,True,71.1
565,Ticket 565: Issue with Other system,Detailed description for Other problem with priority Critical.,Other,Critical,2024-09-02 19:52:36.289825,12,True,36.91
566,Ticket 566: Issue with Software system,Detailed description for Software problem with priority High.,Software,High,2024-08-12 14:52:36.289835,7,True,45.24
567,Ticket 567: Issue with Hardware system,Detailed description for Hardware problem with priority Medium.,Hardware,Medium,2025-02-18 03:52:36.289845,7,False,25.98
568,Ticket 568: Issue with Other system,Detailed description for Other problem with priority High.,Other,High,2025-06-11 02:52:36.289855,15,False,25.87
